"Bicycle_680_(0, 0).jpg",0,0,,
"Bicycle_680_(0, 1).jpg",0,0,,
"Bicycle_680_(0, 2).jpg",0,0,,
"Bicycle_680_(1, 0).jpg",1,1,,
"Bicycle_680_(1, 1).jpg",1,1,,
"Bicycle_680_(1, 2).jpg",1,0,잘못 검출,
"Bicycle_680_(2, 0).jpg",0,0,,
"Bicycle_680_(2, 1).jpg",0,0,,
"Bicycle_680_(2, 2).jpg",0,0,,
"Bicycle_681_(0, 0).jpg",0,0,,
"Bicycle_681_(0, 1).jpg",0,0,,
"Bicycle_681_(0, 2).jpg",0,0,,
"Bicycle_681_(1, 0).jpg",1,1,,
"Bicycle_681_(1, 1).jpg",0,0,,잘 검출
"Bicycle_681_(1, 2).jpg",0,0,,
"Bicycle_681_(2, 0).jpg",0,0,,
"Bicycle_681_(2, 1).jpg",0,0,,
"Bicycle_681_(2, 2).jpg",0,0,,
"Bicycle_682_(0, 0).jpg",0,0,,
"Bicycle_682_(0, 1).jpg",0,0,,잘검출(애매)?)
"Bicycle_682_(0, 2).jpg",0,0,,
"Bicycle_682_(1, 0).jpg",0,0,,
"Bicycle_682_(1, 1).jpg",0,0,,잘 검출
"Bicycle_682_(1, 2).jpg",1,1,,
"Bicycle_682_(2, 0).jpg",0,0,,
"Bicycle_682_(2, 1).jpg",0,0,,
"Bicycle_682_(2, 2).jpg",0,0,,
"Bicycle_683_(0, 0).jpg",0,0,,
"Bicycle_683_(0, 1).jpg",0,0,,
"Bicycle_683_(0, 2).jpg",0,0,,
"Bicycle_683_(1, 0).jpg",0,0,,
"Bicycle_683_(1, 1).jpg",1,0,어두어서 안보임(애매),
"Bicycle_683_(1, 2).jpg",0,0,,
"Bicycle_683_(2, 0).jpg",0,0,,
"Bicycle_683_(2, 1).jpg",0,0,,
"Bicycle_683_(2, 2).jpg",0,0,,
"Bicycle_684_(0, 0).jpg",0,0,,
"Bicycle_684_(0, 1).jpg",0,0,,
"Bicycle_684_(0, 2).jpg",0,0,,
"Bicycle_684_(1, 0).jpg",0,0,,
"Bicycle_684_(1, 1).jpg",1,1,,
"Bicycle_684_(1, 2).jpg",0,0,애매(?),
"Bicycle_684_(2, 0).jpg",0,0,,
"Bicycle_684_(2, 1).jpg",0,1,애매(?),
"Bicycle_684_(2, 2).jpg",1,1,애매(?),
"Bicycle_685_(0, 0).jpg",0,0,,
"Bicycle_685_(0, 1).jpg",0,0,,
"Bicycle_685_(0, 2).jpg",0,0,,
"Bicycle_685_(1, 0).jpg",0,0,,
"Bicycle_685_(1, 1).jpg",0,0,,
"Bicycle_685_(1, 2).jpg",1,1,,
"Bicycle_685_(2, 0).jpg",0,0,,
"Bicycle_685_(2, 1).jpg",0,0,,
"Bicycle_685_(2, 2).jpg",1,1,,
"Bicycle_686_(0, 0).jpg",0,0,,
"Bicycle_686_(0, 1).jpg",0,0,,
"Bicycle_686_(0, 2).jpg",0,0,,잘 검출
"Bicycle_686_(1, 0).jpg",0,0,,
"Bicycle_686_(1, 1).jpg",1,0,애매(?),
"Bicycle_686_(1, 2).jpg",1,1,,
"Bicycle_686_(2, 0).jpg",0,0,,
"Bicycle_686_(2, 1).jpg",0,0,,
"Bicycle_686_(2, 2).jpg",0,0,,
"Bicycle_687_(0, 0).jpg",0,0,,
"Bicycle_687_(0, 1).jpg",1,1,,
"Bicycle_687_(0, 2).jpg",0,0,,
"Bicycle_687_(1, 0).jpg",1,0,잘못 검출,
"Bicycle_687_(1, 1).jpg",1,1,,
"Bicycle_687_(1, 2).jpg",0,0,,
"Bicycle_687_(2, 0).jpg",0,0,,
"Bicycle_687_(2, 1).jpg",0,0,,
"Bicycle_687_(2, 2).jpg",0,0,,
"Bicycle_688_(0, 0).jpg",0,0,,
"Bicycle_688_(0, 1).jpg",0,0,,
"Bicycle_688_(0, 2).jpg",0,0,,
"Bicycle_688_(1, 0).jpg",0,0,,
"Bicycle_688_(1, 1).jpg",0,0,,이런것 잘 검출 ( 머리만 보이는거)
"Bicycle_688_(1, 2).jpg",0,0,,
"Bicycle_688_(2, 0).jpg",0,0,,
"Bicycle_688_(2, 1).jpg",1,1,,
"Bicycle_688_(2, 2).jpg",0,0,,
"Bicycle_689_(0, 0).jpg",0,0,,
"Bicycle_689_(0, 1).jpg",0,0,,
"Bicycle_689_(0, 2).jpg",0,0,,
"Bicycle_689_(1, 0).jpg",1,1,,
"Bicycle_689_(1, 1).jpg",1,1,,
"Bicycle_689_(1, 2).jpg",0,0,,
"Bicycle_689_(2, 0).jpg",0,0,,
"Bicycle_689_(2, 1).jpg",1,0,애매(?),
"Bicycle_689_(2, 2).jpg",0,0,,
"Bicycle_690_(0, 0).jpg",0,0,,
"Bicycle_690_(0, 1).jpg",0,0,,
"Bicycle_690_(0, 2).jpg",0,0,,
"Bicycle_690_(1, 0).jpg",0,0,,
"Bicycle_690_(1, 1).jpg",0,1,잘못 검출,
"Bicycle_690_(1, 2).jpg",1,1,,
"Bicycle_690_(2, 0).jpg",0,0,,
"Bicycle_690_(2, 1).jpg",1,0,애매(?),
"Bicycle_690_(2, 2).jpg",0,0,애매(?),
"Bicycle_691_(0, 0).jpg",0,0,,
"Bicycle_691_(0, 1).jpg",0,0,,
"Bicycle_691_(0, 2).jpg",0,0,,
"Bicycle_691_(1, 0).jpg",0,0,,
"Bicycle_691_(1, 1).jpg",1,1,,
"Bicycle_691_(1, 2).jpg",0,0,,
"Bicycle_691_(2, 0).jpg",0,0,,
"Bicycle_691_(2, 1).jpg",0,0,,
"Bicycle_691_(2, 2).jpg",0,0,,
"Bicycle_692_(0, 0).jpg",0,0,,
"Bicycle_692_(0, 1).jpg",0,0,,
"Bicycle_692_(0, 2).jpg",0,0,,
"Bicycle_692_(1, 0).jpg",1,1,,
"Bicycle_692_(1, 1).jpg",0,0,,
"Bicycle_692_(1, 2).jpg",0,0,,이 사진 좋다
"Bicycle_692_(2, 0).jpg",1,1,,
"Bicycle_692_(2, 1).jpg",0,0,,
"Bicycle_692_(2, 2).jpg",0,0,,
"Bicycle_693_(0, 0).jpg",0,0,,
"Bicycle_693_(0, 1).jpg",0,0,,
"Bicycle_693_(0, 2).jpg",0,0,,
"Bicycle_693_(1, 0).jpg",0,0,,
"Bicycle_693_(1, 1).jpg",1,1,,
"Bicycle_693_(1, 2).jpg",1,0,잘못 검출,아쉽다 아직 문제 있다
"Bicycle_693_(2, 0).jpg",0,0,,
"Bicycle_693_(2, 1).jpg",0,0,,
"Bicycle_693_(2, 2).jpg",0,0,,
"Bicycle_694_(0, 0).jpg",0,0,,
"Bicycle_694_(0, 1).jpg",1,0,잘못 검출,
"Bicycle_694_(0, 2).jpg",0,0,,
"Bicycle_694_(1, 0).jpg",0,0,,
"Bicycle_694_(1, 1).jpg",1,1,,
"Bicycle_694_(1, 2).jpg",0,0,,안 좋은 예
"Bicycle_694_(2, 0).jpg",0,0,,
"Bicycle_694_(2, 1).jpg",1,0,잘못 검출,
"Bicycle_694_(2, 2).jpg",0,0,,
"Bicycle_695_(0, 0).jpg",0,0,,
"Bicycle_695_(0, 1).jpg",0,0,,
"Bicycle_695_(0, 2).jpg",0,0,,
"Bicycle_695_(1, 0).jpg",0,0,,
"Bicycle_695_(1, 1).jpg",1,1,,
"Bicycle_695_(1, 2).jpg",1,0,잘못 검출,
"Bicycle_695_(2, 0).jpg",0,0,,
"Bicycle_695_(2, 1).jpg",0,0,,
"Bicycle_695_(2, 2).jpg",0,0,,
"Bicycle_696_(0, 0).jpg",0,0,,
"Bicycle_696_(0, 1).jpg",0,0,,
"Bicycle_696_(0, 2).jpg",0,0,,
"Bicycle_696_(1, 0).jpg",0,0,,
"Bicycle_696_(1, 1).jpg",0,0,,
"Bicycle_696_(1, 2).jpg",1,1,,
"Bicycle_696_(2, 0).jpg",0,0,,
"Bicycle_696_(2, 1).jpg",0,0,,
"Bicycle_696_(2, 2).jpg",0,0,,
"Bicycle_697_(0, 0).jpg",0,0,,
"Bicycle_697_(0, 1).jpg",0,0,,
"Bicycle_697_(0, 2).jpg",0,0,,
"Bicycle_697_(1, 0).jpg",0,0,,
"Bicycle_697_(1, 1).jpg",1,1,,
"Bicycle_697_(1, 2).jpg",0,0,,
"Bicycle_697_(2, 0).jpg",0,0,,
"Bicycle_697_(2, 1).jpg",1,0,잘못 검출,
"Bicycle_697_(2, 2).jpg",1,0,잘못 검출,
"Bicycle_698_(0, 0).jpg",0,0,,
"Bicycle_698_(0, 1).jpg",0,0,,
"Bicycle_698_(0, 2).jpg",0,0,,
"Bicycle_698_(1, 0).jpg",1,0,잘못 검출,
"Bicycle_698_(1, 1).jpg",0,0,,
"Bicycle_698_(1, 2).jpg",1,0,,
"Bicycle_698_(2, 0).jpg",1,1,,
"Bicycle_698_(2, 1).jpg",1,0,,
"Bicycle_698_(2, 2).jpg",0,0,,
"Bicycle_699_(0, 0).jpg",0,0,,
"Bicycle_699_(0, 1).jpg",1,0,잘못 검출,
"Bicycle_699_(0, 2).jpg",0,0,,
"Bicycle_699_(1, 0).jpg",0,1,잘못 검출,
"Bicycle_699_(1, 1).jpg",1,1,,
"Bicycle_699_(1, 2).jpg",0,0,,
"Bicycle_699_(2, 0).jpg",0,0,,
"Bicycle_699_(2, 1).jpg",0,0,,
"Bicycle_699_(2, 2).jpg",0,0,,
"Bicycle_700_(0, 0).jpg",0,0,,
"Bicycle_700_(0, 1).jpg",0,0,,
"Bicycle_700_(0, 2).jpg",0,0,,
"Bicycle_700_(1, 0).jpg",0,0,,
"Bicycle_700_(1, 1).jpg",1,1,,
"Bicycle_700_(1, 2).jpg",0,0,,
"Bicycle_700_(2, 0).jpg",0,0,,
"Bicycle_700_(2, 1).jpg",0,0,,
"Bicycle_700_(2, 2).jpg",0,0,,
"Bicycle_701_(0, 0).jpg",0,0,,
"Bicycle_701_(0, 1).jpg",0,0,,
"Bicycle_701_(0, 2).jpg",0,0,,
"Bicycle_701_(1, 0).jpg",0,0,,
"Bicycle_701_(1, 1).jpg",1,1,,
"Bicycle_701_(1, 2).jpg",0,0,,
"Bicycle_701_(2, 0).jpg",0,0,,
"Bicycle_701_(2, 1).jpg",1,1,,
"Bicycle_701_(2, 2).jpg",0,0,,
"Bicycle_702_(0, 0).jpg",0,0,,
"Bicycle_702_(0, 1).jpg",0,0,,
"Bicycle_702_(0, 2).jpg",0,0,,
"Bicycle_702_(1, 0).jpg",0,1,,
"Bicycle_702_(1, 1).jpg",1,1,,
"Bicycle_702_(1, 2).jpg",0,0,,
"Bicycle_702_(2, 0).jpg",0,0,,
"Bicycle_702_(2, 1).jpg",0,0,,
"Bicycle_702_(2, 2).jpg",0,0,,
"Bicycle_703_(0, 0).jpg",0,0,,
"Bicycle_703_(0, 1).jpg",1,1,,작은 객체 잘 분류 예시
"Bicycle_703_(0, 2).jpg",0,0,,
"Bicycle_703_(1, 0).jpg",0,0,,
"Bicycle_703_(1, 1).jpg",0,0,,
"Bicycle_703_(1, 2).jpg",0,0,,
"Bicycle_703_(2, 0).jpg",0,0,,
"Bicycle_703_(2, 1).jpg",0,0,,
"Bicycle_703_(2, 2).jpg",0,0,,
"Bicycle_704_(0, 0).jpg",0,0,,
"Bicycle_704_(0, 1).jpg",0,0,,
"Bicycle_704_(0, 2).jpg",0,0,,
"Bicycle_704_(1, 0).jpg",0,0,,
"Bicycle_704_(1, 1).jpg",0,1,,
"Bicycle_704_(1, 2).jpg",0,0,,
"Bicycle_704_(2, 0).jpg",0,0,,
"Bicycle_704_(2, 1).jpg",0,0,,
"Bicycle_704_(2, 2).jpg",0,0,,
"Bicycle_705_(0, 0).jpg",0,0,,
"Bicycle_705_(0, 1).jpg",0,0,,
"Bicycle_705_(0, 2).jpg",0,0,,
"Bicycle_705_(1, 0).jpg",1,0,,
"Bicycle_705_(1, 1).jpg",1,1,,
"Bicycle_705_(1, 2).jpg",1,1,,
"Bicycle_705_(2, 0).jpg",0,0,,
"Bicycle_705_(2, 1).jpg",0,0,,
"Bicycle_705_(2, 2).jpg",0,0,,
"Bicycle_706_(0, 0).jpg",0,0,,
"Bicycle_706_(0, 1).jpg",0,0,,
"Bicycle_706_(0, 2).jpg",0,0,,
"Bicycle_706_(1, 0).jpg",0,0,,
"Bicycle_706_(1, 1).jpg",1,1,,사람 머리 잘 분류 예시
"Bicycle_706_(1, 2).jpg",0,0,,
"Bicycle_706_(2, 0).jpg",0,0,,
"Bicycle_706_(2, 1).jpg",0,0,,
"Bicycle_706_(2, 2).jpg",0,0,,
"Bicycle_707_(0, 0).jpg",0,0,,
"Bicycle_707_(0, 1).jpg",0,0,,
"Bicycle_707_(0, 2).jpg",0,0,,
"Bicycle_707_(1, 0).jpg",0,0,,
"Bicycle_707_(1, 1).jpg",1,1,,
"Bicycle_707_(1, 2).jpg",1,0,,
"Bicycle_707_(2, 0).jpg",0,0,,
"Bicycle_707_(2, 1).jpg",0,0,,
"Bicycle_707_(2, 2).jpg",0,0,,
"Bicycle_708_(0, 0).jpg",0,0,,
"Bicycle_708_(0, 1).jpg",0,0,,
"Bicycle_708_(0, 2).jpg",0,0,,
"Bicycle_708_(1, 0).jpg",1,1,,
"Bicycle_708_(1, 1).jpg",1,1,,
"Bicycle_708_(1, 2).jpg",0,0,,
"Bicycle_708_(2, 0).jpg",0,0,,
"Bicycle_708_(2, 1).jpg",0,0,,
"Bicycle_708_(2, 2).jpg",0,0,,
"Bicycle_709_(0, 0).jpg",0,0,,
"Bicycle_709_(0, 1).jpg",0,0,,
"Bicycle_709_(0, 2).jpg",0,0,,
"Bicycle_709_(1, 0).jpg",0,0,,
"Bicycle_709_(1, 1).jpg",0,0,,
"Bicycle_709_(1, 2).jpg",0,0,,
"Bicycle_709_(2, 0).jpg",1,1,,
"Bicycle_709_(2, 1).jpg",1,0,,
"Bicycle_709_(2, 2).jpg",0,0,,
"Bicycle_710_(0, 0).jpg",0,0,,
"Bicycle_710_(0, 1).jpg",0,0,,
"Bicycle_710_(0, 2).jpg",0,0,,
"Bicycle_710_(1, 0).jpg",0,0,,
"Bicycle_710_(1, 1).jpg",1,1,,잘 분류 예시
"Bicycle_710_(1, 2).jpg",0,0,,
"Bicycle_710_(2, 0).jpg",0,0,,
"Bicycle_710_(2, 1).jpg",0,0,,
"Bicycle_710_(2, 2).jpg",0,0,,
"Bicycle_711_(0, 0).jpg",0,0,,
"Bicycle_711_(0, 1).jpg",0,0,,
"Bicycle_711_(0, 2).jpg",0,0,,
"Bicycle_711_(1, 0).jpg",0,0,,
"Bicycle_711_(1, 1).jpg",1,1,,잘 분류 예시
"Bicycle_711_(1, 2).jpg",0,0,,
"Bicycle_711_(2, 0).jpg",0,0,,
"Bicycle_711_(2, 1).jpg",0,0,,
"Bicycle_711_(2, 2).jpg",0,0,,
"Bicycle_712_(0, 0).jpg",0,0,,
"Bicycle_712_(0, 1).jpg",0,0,,
"Bicycle_712_(0, 2).jpg",0,0,,
"Bicycle_712_(1, 0).jpg",0,0,,
"Bicycle_712_(1, 1).jpg",0,0,,
"Bicycle_712_(1, 2).jpg",0,0,,
"Bicycle_712_(2, 0).jpg",1,0,,
"Bicycle_712_(2, 1).jpg",1,1,애매(?),
"Bicycle_712_(2, 2).jpg",0,0,,
"Bicycle_713_(0, 0).jpg",0,0,,
"Bicycle_713_(0, 1).jpg",0,0,,
"Bicycle_713_(0, 2).jpg",0,0,,
"Bicycle_713_(1, 0).jpg",0,0,,
"Bicycle_713_(1, 1).jpg",1,1,,
"Bicycle_713_(1, 2).jpg",0,0,,
"Bicycle_713_(2, 0).jpg",0,0,,
"Bicycle_713_(2, 1).jpg",0,0,,
"Bicycle_713_(2, 2).jpg",0,0,,
"Bicycle_714_(0, 0).jpg",0,0,,사람 머리 잘 분류 예시
"Bicycle_714_(0, 1).jpg",0,0,,
"Bicycle_714_(0, 2).jpg",0,0,,
"Bicycle_714_(1, 0).jpg",1,1,,
"Bicycle_714_(1, 1).jpg",1,1,,
"Bicycle_714_(1, 2).jpg",0,0,,
"Bicycle_714_(2, 0).jpg",0,0,,
"Bicycle_714_(2, 1).jpg",0,0,,
"Bicycle_714_(2, 2).jpg",0,0,,
"Bicycle_715_(0, 0).jpg",0,0,,
"Bicycle_715_(0, 1).jpg",0,0,,
"Bicycle_715_(0, 2).jpg",0,0,,
"Bicycle_715_(1, 0).jpg",0,0,,
"Bicycle_715_(1, 1).jpg",1,1,,
"Bicycle_715_(1, 2).jpg",0,0,,
"Bicycle_715_(2, 0).jpg",0,0,,
"Bicycle_715_(2, 1).jpg",0,0,,
"Bicycle_715_(2, 2).jpg",0,0,,
"Bicycle_716_(0, 0).jpg",0,0,,
"Bicycle_716_(0, 1).jpg",0,0,,
"Bicycle_716_(0, 2).jpg",0,0,,
"Bicycle_716_(1, 0).jpg",1,1,,
"Bicycle_716_(1, 1).jpg",1,1,,
"Bicycle_716_(1, 2).jpg",0,0,,
"Bicycle_716_(2, 0).jpg",1,0,,
"Bicycle_716_(2, 1).jpg",1,0,,
"Bicycle_716_(2, 2).jpg",0,0,,
"Bicycle_717_(0, 0).jpg",0,0,,
"Bicycle_717_(0, 1).jpg",1,1,,
"Bicycle_717_(0, 2).jpg",0,0,,
"Bicycle_717_(1, 0).jpg",0,0,,
"Bicycle_717_(1, 1).jpg",1,0,,
"Bicycle_717_(1, 2).jpg",0,0,,
"Bicycle_717_(2, 0).jpg",0,0,,
"Bicycle_717_(2, 1).jpg",0,0,,
"Bicycle_717_(2, 2).jpg",0,0,,
"Bicycle_718_(0, 0).jpg",0,0,,
"Bicycle_718_(0, 1).jpg",1,1,,
"Bicycle_718_(0, 2).jpg",0,0,,
"Bicycle_718_(1, 0).jpg",1,0,,
"Bicycle_718_(1, 1).jpg",1,1,,
"Bicycle_718_(1, 2).jpg",1,0,,
"Bicycle_718_(2, 0).jpg",0,0,,
"Bicycle_718_(2, 1).jpg",0,0,,
"Bicycle_718_(2, 2).jpg",0,0,,
"Bicycle_719_(0, 0).jpg",0,0,,
"Bicycle_719_(0, 1).jpg",0,0,,
"Bicycle_719_(0, 2).jpg",0,0,,
"Bicycle_719_(1, 0).jpg",0,0,,
"Bicycle_719_(1, 1).jpg",0,0,,
"Bicycle_719_(1, 2).jpg",0,0,,
"Bicycle_719_(2, 0).jpg",0,0,,
"Bicycle_719_(2, 1).jpg",0,1,,
"Bicycle_719_(2, 2).jpg",1,1,,
"Bicycle_720_(0, 0).jpg",0,0,,
"Bicycle_720_(0, 1).jpg",0,0,,
"Bicycle_720_(0, 2).jpg",0,0,,
"Bicycle_720_(1, 0).jpg",0,0,,
"Bicycle_720_(1, 1).jpg",1,1,애매(?),
"Bicycle_720_(1, 2).jpg",0,0,,
"Bicycle_720_(2, 0).jpg",0,0,,
"Bicycle_720_(2, 1).jpg",0,0,,
"Bicycle_720_(2, 2).jpg",0,0,,
"Bicycle_721_(0, 0).jpg",0,0,,
"Bicycle_721_(0, 1).jpg",0,0,,사람 머리는 인식x
"Bicycle_721_(0, 2).jpg",0,0,,
"Bicycle_721_(1, 0).jpg",0,0,,
"Bicycle_721_(1, 1).jpg",1,1,,
"Bicycle_721_(1, 2).jpg",0,0,,
"Bicycle_721_(2, 0).jpg",0,0,,
"Bicycle_721_(2, 1).jpg",0,0,,
"Bicycle_721_(2, 2).jpg",0,0,,
"Bicycle_722_(0, 0).jpg",0,0,,
"Bicycle_722_(0, 1).jpg",0,0,,
"Bicycle_722_(0, 2).jpg",0,0,,
"Bicycle_722_(1, 0).jpg",1,1,,약간 애매..(예시)로 쓰기
"Bicycle_722_(1, 1).jpg",0,0,,
"Bicycle_722_(1, 2).jpg",0,0,,
"Bicycle_722_(2, 0).jpg",1,1,,
"Bicycle_722_(2, 1).jpg",0,0,,
"Bicycle_722_(2, 2).jpg",0,0,,
"Bicycle_723_(0, 0).jpg",0,0,,
"Bicycle_723_(0, 1).jpg",0,0,,
"Bicycle_723_(0, 2).jpg",0,0,,
"Bicycle_723_(1, 0).jpg",0,0,,
"Bicycle_723_(1, 1).jpg",1,1,,
"Bicycle_723_(1, 2).jpg",0,0,,
"Bicycle_723_(2, 0).jpg",0,0,,
"Bicycle_723_(2, 1).jpg",0,0,,
"Bicycle_723_(2, 2).jpg",0,0,,
"Bicycle_724_(0, 0).jpg",0,0,,
"Bicycle_724_(0, 1).jpg",0,0,,
"Bicycle_724_(0, 2).jpg",0,0,,
"Bicycle_724_(1, 0).jpg",0,0,,
"Bicycle_724_(1, 1).jpg",1,0,애매(?),
"Bicycle_724_(1, 2).jpg",1,1,,
"Bicycle_724_(2, 0).jpg",0,0,,
"Bicycle_724_(2, 1).jpg",0,0,,
"Bicycle_724_(2, 2).jpg",0,0,,
"Bicycle_725_(0, 0).jpg",0,0,,
"Bicycle_725_(0, 1).jpg",0,0,,
"Bicycle_725_(0, 2).jpg",0,0,,
"Bicycle_725_(1, 0).jpg",0,0,,
"Bicycle_725_(1, 1).jpg",0,0,,
"Bicycle_725_(1, 2).jpg",1,1,,하나로 아주 잘 분류된 대표적 예시
"Bicycle_725_(2, 0).jpg",0,0,,
"Bicycle_725_(2, 1).jpg",0,0,,
"Bicycle_725_(2, 2).jpg",0,0,,
"Bicycle_726_(0, 0).jpg",0,0,,
"Bicycle_726_(0, 1).jpg",0,0,,
"Bicycle_726_(0, 2).jpg",0,0,,
"Bicycle_726_(1, 0).jpg",0,0,,
"Bicycle_726_(1, 1).jpg",1,1,,
"Bicycle_726_(1, 2).jpg",1,1,,
"Bicycle_726_(2, 0).jpg",0,0,,
"Bicycle_726_(2, 1).jpg",0,0,,
"Bicycle_726_(2, 2).jpg",0,0,,
"Bicycle_727_(0, 0).jpg",0,0,아주 애매한 예시 분류x,
"Bicycle_727_(0, 1).jpg",0,0,,
"Bicycle_727_(0, 2).jpg",0,0,,
"Bicycle_727_(1, 0).jpg",0,1,,
"Bicycle_727_(1, 1).jpg",0,0,,
"Bicycle_727_(1, 2).jpg",0,0,,
"Bicycle_727_(2, 0).jpg",0,1,,
"Bicycle_727_(2, 1).jpg",0,1,,
"Bicycle_727_(2, 2).jpg",0,0,,
"Bicycle_728_(0, 0).jpg",0,0,,
"Bicycle_728_(0, 1).jpg",0,0,,
"Bicycle_728_(0, 2).jpg",0,0,,
"Bicycle_728_(1, 0).jpg",0,0,,
"Bicycle_728_(1, 1).jpg",1,1,,숨어있는 자전거 잘 찾아내는 예시
"Bicycle_728_(1, 2).jpg",0,0,,
"Bicycle_728_(2, 0).jpg",0,0,,
"Bicycle_728_(2, 1).jpg",0,0,,
"Bicycle_728_(2, 2).jpg",0,0,,
"Bicycle_729_(0, 0).jpg",1,0,,
"Bicycle_729_(0, 1).jpg",0,0,,
"Bicycle_729_(0, 2).jpg",0,0,,
"Bicycle_729_(1, 0).jpg",1,1,,
"Bicycle_729_(1, 1).jpg",0,0,,
"Bicycle_729_(1, 2).jpg",0,0,,
"Bicycle_729_(2, 0).jpg",1,1,,
